Centroid_Lat,Centroid_Long,Cell_ID,Date,Events_per_Day,Event_Generators_Per_day,Normal_per_Day,Events_Overall,Event_Generators_Overall,Normal_Overall,Event_F_Per_DAY,Event_H_Per_DAY,Event_L_Per_DAY,Event_P_Per_DAY,Normal_F_Per_DAY,Normal_H_Per_DAY,Normal_L_Per_DAY,Normal_P_Per_DAY
21.149027940984187,79.1169031278875,88609612cdfffff,02-01-22,6,1,6.0,65,3,21.666666666666668,1,1,0,4,1.0,1.0,0.0,4.0
21.149027940984187,79.1169031278875,88609612cdfffff,02-02-22,4,1,4.0,65,3,21.666666666666668,0,2,0,2,0.0,2.0,0.0,2.0
21.149027940984187,79.1169031278875,88609612cdfffff,02-03-22,19,2,9.5,65,3,21.666666666666668,4,9,0,6,2.0,4.5,0.0,3.0
21.149027940984187,79.1169031278875,88609612cdfffff,02-04-22,10,1,10.0,65,3,21.666666666666668,3,4,0,3,3.0,4.0,0.0,3.0
21.149027940984187,79.1169031278875,88609612cdfffff,02-05-22,11,2,5.5,65,3,21.666666666666668,1,6,0,4,0.5,3.0,0.0,2.0
21.149027940984187,79.1169031278875,88609612cdfffff,02-06-22,9,1,9.0,65,3,21.666666666666668,2,4,0,3,2.0,4.0,0.0,3.0
21.149027940984187,79.1169031278875,88609612cdfffff,02-08-22,6,1,6.0,65,3,21.666666666666668,0,3,0,3,0.0,3.0,0.0,3.0
21.14076003336075,79.08594508421527,88609612d1fffff,02-01-22,2,1,2.0,29,2,14.5,0,1,0,1,0.0,1.0,0.0,1.0
21.14076003336075,79.08594508421527,88609612d1fffff,02-03-22,5,1,5.0,29,2,14.5,0,3,0,2,0.0,3.0,0.0,2.0
21.14076003336075,79.08594508421527,88609612d1fffff,02-04-22,1,1,1.0,29,2,14.5,0,1,0,0,0.0,1.0,0.0,0.0
21.14076003336075,79.08594508421527,88609612d1fffff,02-05-22,8,2,4.0,29,2,14.5,1,7,0,0,0.5,3.5,0.0,0.0
21.14076003336075,79.08594508421527,88609612d1fffff,02-06-22,2,2,1.0,29,2,14.5,0,1,0,1,0.0,0.5,0.0,0.5
21.14076003336075,79.08594508421527,88609612d1fffff,02-07-22,9,2,4.5,29,2,14.5,0,6,0,3,0.0,3.0,0.0,1.5
21.14076003336075,79.08594508421527,88609612d1fffff,02-08-22,2,2,1.0,29,2,14.5,0,2,0,0,0.0,1.0,0.0,0.0
21.140482395915974,79.0771501970652,88609612d3fffff,02-01-22,7,3,2.3333333333333335,96,5,19.2,0,3,0,4,0.0,1.0,0.0,1.3333333333333333
21.140482395915974,79.0771501970652,88609612d3fffff,02-02-22,7,2,3.5,96,5,19.2,1,1,0,5,0.5,0.5,0.0,2.5
21.140482395915974,79.0771501970652,88609612d3fffff,02-03-22,11,3,3.6666666666666665,96,5,19.2,0,3,0,8,0.0,1.0,0.0,2.6666666666666665
21.140482395915974,79.0771501970652,88609612d3fffff,02-04-22,12,3,4.0,96,5,19.2,3,1,0,8,1.0,0.3333333333333333,0.0,2.6666666666666665
21.140482395915974,79.0771501970652,88609612d3fffff,02-05-22,19,5,3.8,96,5,19.2,2,4,0,13,0.4,0.8,0.0,2.6
21.140482395915974,79.0771501970652,88609612d3fffff,02-06-22,14,4,3.5,96,5,19.2,0,2,0,12,0.0,0.5,0.0,3.0
21.140482395915974,79.0771501970652,88609612d3fffff,02-07-22,15,4,3.75,96,5,19.2,0,1,0,14,0.0,0.25,0.0,3.5
21.140482395915974,79.0771501970652,88609612d3fffff,02-08-22,11,4,2.75,96,5,19.2,0,1,0,10,0.0,0.25,0.0,2.5
21.14819735944113,79.09051183238516,88609612d5fffff,02-01-22,5,1,5.0,50,4,12.5,0,0,0,5,0.0,0.0,0.0,5.0
21.14819735944113,79.09051183238516,88609612d5fffff,02-02-22,2,1,2.0,50,4,12.5,0,0,0,2,0.0,0.0,0.0,2.0
21.14819735944113,79.09051183238516,88609612d5fffff,02-03-22,10,3,3.3333333333333335,50,4,12.5,1,3,1,5,0.3333333333333333,1.0,0.3333333333333333,1.6666666666666667
21.14819735944113,79.09051183238516,88609612d5fffff,02-04-22,6,3,2.0,50,4,12.5,0,4,0,2,0.0,1.3333333333333333,0.0,0.6666666666666666
21.14819735944113,79.09051183238516,88609612d5fffff,02-05-22,11,4,2.75,50,4,12.5,3,2,0,6,0.75,0.5,0.0,1.5
21.14819735944113,79.09051183238516,88609612d5fffff,02-06-22,10,3,3.3333333333333335,50,4,12.5,0,3,0,7,0.0,1.0,0.0,2.3333333333333335
21.14819735944113,79.09051183238516,88609612d5fffff,02-07-22,4,1,4.0,50,4,12.5,0,0,0,4,0.0,0.0,0.0,4.0
21.14819735944113,79.09051183238516,88609612d5fffff,02-08-22,2,1,2.0,50,4,12.5,0,1,0,1,0.0,1.0,0.0,1.0
21.14791963784384,79.08171631511689,88609612d7fffff,02-01-22,11,3,3.6666666666666665,109,5,21.8,2,7,1,1,0.6666666666666666,2.3333333333333335,0.3333333333333333,0.3333333333333333
21.14791963784384,79.08171631511689,88609612d7fffff,02-02-22,3,1,3.0,109,5,21.8,0,3,0,0,0.0,3.0,0.0,0.0
21.14791963784384,79.08171631511689,88609612d7fffff,02-03-22,19,5,3.8,109,5,21.8,1,13,0,5,0.2,2.6,0.0,1.0
21.14791963784384,79.08171631511689,88609612d7fffff,02-04-22,13,3,4.333333333333333,109,5,21.8,2,9,2,0,0.6666666666666666,3.0,0.6666666666666666,0.0
21.14791963784384,79.08171631511689,88609612d7fffff,02-05-22,21,5,4.2,109,5,21.8,1,9,4,7,0.2,1.8,0.8,1.4
21.14791963784384,79.08171631511689,88609612d7fffff,02-06-22,19,4,4.75,109,5,21.8,1,9,3,6,0.25,2.25,0.75,1.5
21.14791963784384,79.08171631511689,88609612d7fffff,02-07-22,15,4,3.75,109,5,21.8,1,10,0,4,0.25,2.5,0.0,1.0
21.14791963784384,79.08171631511689,88609612d7fffff,02-08-22,8,3,2.6666666666666665,109,5,21.8,1,5,0,2,0.3333333333333333,1.6666666666666667,0.0,0.6666666666666666
21.14103724054715,79.09474076230742,88609612ddfffff,02-01-22,3,1,3.0,52,2,26.0,0,0,0,3,0.0,0.0,0.0,3.0
21.14103724054715,79.09474076230742,88609612ddfffff,02-03-22,6,1,6.0,52,2,26.0,0,1,0,5,0.0,1.0,0.0,5.0
21.14103724054715,79.09474076230742,88609612ddfffff,02-04-22,9,2,4.5,52,2,26.0,0,1,0,8,0.0,0.5,0.0,4.0
21.14103724054715,79.09474076230742,88609612ddfffff,02-05-22,9,2,4.5,52,2,26.0,0,1,0,8,0.0,0.5,0.0,4.0
21.14103724054715,79.09474076230742,88609612ddfffff,02-06-22,9,2,4.5,52,2,26.0,0,4,0,5,0.0,2.0,0.0,2.5
21.14103724054715,79.09474076230742,88609612ddfffff,02-07-22,10,2,5.0,52,2,26.0,0,1,0,9,0.0,0.5,0.0,4.5
21.14103724054715,79.09474076230742,88609612ddfffff,02-08-22,6,2,3.0,52,2,26.0,0,1,0,5,0.0,0.5,0.0,2.5
21.240356087667752,79.00915532186531,8860961525fffff,02-06-22,1,1,1.0,1,1,1.0,0,0,0,1,0.0,0.0,0.0,1.0
21.13824582314428,79.00681961066117,8860961625fffff,02-01-22,1,1,1.0,1,1,1.0,1,0,0,0,1.0,0.0,0.0,0.0
21.11677640928799,79.01950138665133,8860961661fffff,02-01-22,1,1,1.0,12,5,2.4,0,0,0,1,0.0,0.0,0.0,1.0
21.11677640928799,79.01950138665133,8860961661fffff,02-03-22,2,2,1.0,12,5,2.4,0,2,0,0,0.0,1.0,0.0,0.0
21.11677640928799,79.01950138665133,8860961661fffff,02-04-22,1,1,1.0,12,5,2.4,0,1,0,0,0.0,1.0,0.0,0.0
21.11677640928799,79.01950138665133,8860961661fffff,02-05-22,2,2,1.0,12,5,2.4,0,1,1,0,0.0,0.5,0.5,0.0
21.11677640928799,79.01950138665133,8860961661fffff,02-06-22,3,2,1.5,12,5,2.4,0,1,0,2,0.0,0.5,0.0,1.0
21.11677640928799,79.01950138665133,8860961661fffff,02-07-22,1,1,1.0,12,5,2.4,0,0,0,1,0.0,0.0,0.0,1.0
21.11677640928799,79.01950138665133,8860961661fffff,02-08-22,2,2,1.0,12,5,2.4,1,0,0,1,0.5,0.0,0.0,0.5
21.124213674877534,79.02406302860629,8860961665fffff,02-01-22,1,1,1.0,12,5,2.4,1,0,0,0,1.0,0.0,0.0,0.0
21.124213674877534,79.02406302860629,8860961665fffff,02-03-22,3,2,1.5,12,5,2.4,1,1,1,0,0.5,0.5,0.5,0.0
21.124213674877534,79.02406302860629,8860961665fffff,02-04-22,3,2,1.5,12,5,2.4,1,0,2,0,0.5,0.0,1.0,0.0
21.124213674877534,79.02406302860629,8860961665fffff,02-05-22,2,2,1.0,12,5,2.4,0,1,1,0,0.0,0.5,0.5,0.0
21.124213674877534,79.02406302860629,8860961665fffff,02-06-22,1,1,1.0,12,5,2.4,0,0,1,0,0.0,0.0,1.0,0.0
21.124213674877534,79.02406302860629,8860961665fffff,02-07-22,1,1,1.0,12,5,2.4,0,0,1,0,0.0,0.0,1.0,0.0
21.124213674877534,79.02406302860629,8860961665fffff,02-08-22,1,1,1.0,12,5,2.4,0,0,1,0,0.0,0.0,1.0,0.0
21.117055939426045,79.02829042214124,886096166dfffff,02-01-22,1,1,1.0,5,3,1.6666666666666667,0,1,0,0,0.0,1.0,0.0,0.0
21.117055939426045,79.02829042214124,886096166dfffff,02-03-22,3,2,1.5,5,3,1.6666666666666667,1,2,0,0,0.5,1.0,0.0,0.0
21.117055939426045,79.02829042214124,886096166dfffff,02-04-22,1,1,1.0,5,3,1.6666666666666667,0,0,1,0,0.0,0.0,1.0,0.0
21.16055506012074,79.02050415304616,8860961703fffff,02-07-22,1,1,1.0,1,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0
21.153680859530038,79.03352261208633,8860961709fffff,02-01-22,1,1,1.0,19,1,19.0,0,0,1,0,0.0,0.0,1.0,0.0
21.153680859530038,79.03352261208633,8860961709fffff,02-02-22,3,1,3.0,19,1,19.0,1,1,1,0,1.0,1.0,1.0,0.0
21.153680859530038,79.03352261208633,8860961709fffff,02-03-22,3,1,3.0,19,1,19.0,0,3,0,0,0.0,3.0,0.0,0.0
21.153680859530038,79.03352261208633,8860961709fffff,02-04-22,1,1,1.0,19,1,19.0,0,1,0,0,0.0,1.0,0.0,0.0
21.153680859530038,79.03352261208633,8860961709fffff,02-05-22,3,1,3.0,19,1,19.0,0,2,1,0,0.0,2.0,1.0,0.0
21.153680859530038,79.03352261208633,8860961709fffff,02-06-22,3,1,3.0,19,1,19.0,0,2,1,0,0.0,2.0,1.0,0.0
21.153680859530038,79.03352261208633,8860961709fffff,02-07-22,4,1,4.0,19,1,19.0,0,4,0,0,0.0,4.0,0.0,0.0
21.153680859530038,79.03352261208633,8860961709fffff,02-08-22,1,1,1.0,19,1,19.0,0,1,0,0,0.0,1.0,0.0,0.0
21.15340004321839,79.02473200825104,886096170bfffff,02-01-22,1,1,1.0,35,1,35.0,0,0,1,0,0.0,0.0,1.0,0.0
21.15340004321839,79.02473200825104,886096170bfffff,02-02-22,4,1,4.0,35,1,35.0,0,3,1,0,0.0,3.0,1.0,0.0
21.15340004321839,79.02473200825104,886096170bfffff,02-03-22,7,1,7.0,35,1,35.0,0,7,0,0,0.0,7.0,0.0,0.0
21.15340004321839,79.02473200825104,886096170bfffff,02-04-22,5,1,5.0,35,1,35.0,0,4,1,0,0.0,4.0,1.0,0.0
21.15340004321839,79.02473200825104,886096170bfffff,02-05-22,4,1,4.0,35,1,35.0,1,2,1,0,1.0,2.0,1.0,0.0
21.15340004321839,79.02473200825104,886096170bfffff,02-06-22,3,1,3.0,35,1,35.0,0,3,0,0,0.0,3.0,0.0,0.0
21.15340004321839,79.02473200825104,886096170bfffff,02-07-22,6,1,6.0,35,1,35.0,0,4,2,0,0.0,4.0,2.0,0.0
21.15340004321839,79.02473200825104,886096170bfffff,02-08-22,5,1,5.0,35,1,35.0,1,3,1,0,1.0,3.0,1.0,0.0
21.152837122012556,79.00715318036455,8860961711fffff,02-01-22,1,1,1.0,62,1,62.0,0,0,1,0,0.0,0.0,1.0,0.0
21.152837122012556,79.00715318036455,8860961711fffff,02-02-22,6,1,6.0,62,1,62.0,1,3,1,1,1.0,3.0,1.0,1.0
21.152837122012556,79.00715318036455,8860961711fffff,02-03-22,10,1,10.0,62,1,62.0,0,2,4,4,0.0,2.0,4.0,4.0
21.152837122012556,79.00715318036455,8860961711fffff,02-04-22,13,1,13.0,62,1,62.0,0,7,4,2,0.0,7.0,4.0,2.0
21.152837122012556,79.00715318036455,8860961711fffff,02-05-22,9,1,9.0,62,1,62.0,1,4,2,2,1.0,4.0,2.0,2.0
21.152837122012556,79.00715318036455,8860961711fffff,02-06-22,10,1,10.0,62,1,62.0,1,5,2,2,1.0,5.0,2.0,2.0
21.152837122012556,79.00715318036455,8860961711fffff,02-07-22,8,1,8.0,62,1,62.0,0,2,4,2,0.0,2.0,4.0,2.0
21.152837122012556,79.00715318036455,8860961711fffff,02-08-22,5,1,5.0,62,1,62.0,0,1,2,2,0.0,1.0,2.0,2.0
21.15255501738723,78.99836495692583,8860961713fffff,02-07-22,1,1,1.0,1,1,1.0,0,0,0,1,0.0,0.0,0.0,1.0
21.16027329931166,79.01171450470059,8860961715fffff,02-01-22,1,1,1.0,37,1,37.0,0,0,1,0,0.0,0.0,1.0,0.0
21.16027329931166,79.01171450470059,8860961715fffff,02-02-22,5,1,5.0,37,1,37.0,0,0,4,1,0.0,0.0,4.0,1.0
21.16027329931166,79.01171450470059,8860961715fffff,02-03-22,8,1,8.0,37,1,37.0,1,4,2,1,1.0,4.0,2.0,1.0
21.16027329931166,79.01171450470059,8860961715fffff,02-04-22,3,1,3.0,37,1,37.0,0,2,1,0,0.0,2.0,1.0,0.0
21.16027329931166,79.01171450470059,8860961715fffff,02-05-22,3,1,3.0,37,1,37.0,0,1,1,1,0.0,1.0,1.0,1.0
21.16027329931166,79.01171450470059,8860961715fffff,02-06-22,6,1,6.0,37,1,37.0,0,1,4,1,0.0,1.0,4.0,1.0
21.16027329931166,79.01171450470059,8860961715fffff,02-07-22,6,1,6.0,37,1,37.0,0,1,4,1,0.0,1.0,4.0,1.0
21.16027329931166,79.01171450470059,8860961715fffff,02-08-22,5,1,5.0,37,1,37.0,0,0,5,0,0.0,0.0,5.0,0.0
21.145400795248236,79.00259229740385,886096171bfffff,02-08-22,1,1,1.0,1,1,1.0,0,0,0,1,0.0,0.0,0.0,1.0
21.153118797334432,79.01594219757501,886096171dfffff,02-01-22,1,1,1.0,52,1,52.0,0,0,1,0,0.0,0.0,1.0,0.0
21.153118797334432,79.01594219757501,886096171dfffff,02-02-22,8,1,8.0,52,1,52.0,0,3,5,0,0.0,3.0,5.0,0.0
21.153118797334432,79.01594219757501,886096171dfffff,02-03-22,6,1,6.0,52,1,52.0,0,2,4,0,0.0,2.0,4.0,0.0
21.153118797334432,79.01594219757501,886096171dfffff,02-04-22,7,1,7.0,52,1,52.0,0,4,3,0,0.0,4.0,3.0,0.0
21.153118797334432,79.01594219757501,886096171dfffff,02-05-22,9,1,9.0,52,1,52.0,1,3,5,0,1.0,3.0,5.0,0.0
21.153118797334432,79.01594219757501,886096171dfffff,02-06-22,5,1,5.0,52,1,52.0,0,3,2,0,0.0,3.0,2.0,0.0
21.153118797334432,79.01594219757501,886096171dfffff,02-07-22,9,1,9.0,52,1,52.0,2,4,3,0,2.0,4.0,3.0,0.0
21.153118797334432,79.01594219757501,886096171dfffff,02-08-22,7,1,7.0,52,1,52.0,0,2,3,2,0.0,2.0,3.0,2.0
21.174580052092598,79.00325903702212,8860961733fffff,02-03-22,1,1,1.0,8,1,8.0,0,0,0,1,0.0,0.0,0.0,1.0
21.174580052092598,79.00325903702212,8860961733fffff,02-04-22,3,1,3.0,8,1,8.0,0,0,0,3,0.0,0.0,0.0,3.0
21.174580052092598,79.00325903702212,8860961733fffff,02-06-22,2,1,2.0,8,1,8.0,0,0,0,2,0.0,0.0,0.0,2.0
21.174580052092598,79.00325903702212,8860961733fffff,02-07-22,1,1,1.0,8,1,8.0,0,0,0,1,0.0,0.0,0.0,1.0
21.174580052092598,79.00325903702212,8860961733fffff,02-08-22,1,1,1.0,8,1,8.0,1,0,0,0,1.0,0.0,0.0,0.0
21.16770932675516,79.01627627041815,8860961739fffff,02-02-22,3,1,3.0,24,1,24.0,0,2,1,0,0.0,2.0,1.0,0.0
21.16770932675516,79.01627627041815,8860961739fffff,02-03-22,8,1,8.0,24,1,24.0,0,2,2,4,0.0,2.0,2.0,4.0
21.16770932675516,79.01627627041815,8860961739fffff,02-04-22,2,1,2.0,24,1,24.0,0,0,0,2,0.0,0.0,0.0,2.0
21.16770932675516,79.01627627041815,8860961739fffff,02-05-22,1,1,1.0,24,1,24.0,0,1,0,0,0.0,1.0,0.0,0.0
21.16770932675516,79.01627627041815,8860961739fffff,02-06-22,1,1,1.0,24,1,24.0,0,1,0,0,0.0,1.0,0.0,0.0
21.16770932675516,79.01627627041815,8860961739fffff,02-07-22,2,1,2.0,24,1,24.0,0,1,1,0,0.0,1.0,1.0,0.0
21.16770932675516,79.01627627041815,8860961739fffff,02-08-22,7,1,7.0,24,1,24.0,0,2,2,3,0.0,2.0,2.0,3.0
21.167427050972424,79.00748678450103,886096173bfffff,02-03-22,2,1,2.0,12,1,12.0,0,0,0,2,0.0,0.0,0.0,2.0
21.167427050972424,79.00748678450103,886096173bfffff,02-04-22,3,1,3.0,12,1,12.0,0,0,0,3,0.0,0.0,0.0,3.0
21.167427050972424,79.00748678450103,886096173bfffff,02-05-22,2,1,2.0,12,1,12.0,0,0,0,2,0.0,0.0,0.0,2.0
21.167427050972424,79.00748678450103,886096173bfffff,02-06-22,1,1,1.0,12,1,12.0,0,0,0,1,0.0,0.0,0.0,1.0
21.167427050972424,79.00748678450103,886096173bfffff,02-07-22,1,1,1.0,12,1,12.0,0,0,0,1,0.0,0.0,0.0,1.0
21.167427050972424,79.00748678450103,886096173bfffff,02-08-22,3,1,3.0,12,1,12.0,0,0,0,3,0.0,0.0,0.0,3.0
21.146804449613896,79.0465421604142,8860961741fffff,02-01-22,2,1,2.0,47,1,47.0,0,1,1,0,0.0,1.0,1.0,0.0
21.146804449613896,79.0465421604142,8860961741fffff,02-02-22,7,1,7.0,47,1,47.0,3,3,1,0,3.0,3.0,1.0,0.0
21.146804449613896,79.0465421604142,8860961741fffff,02-03-22,8,1,8.0,47,1,47.0,0,8,0,0,0.0,8.0,0.0,0.0
21.146804449613896,79.0465421604142,8860961741fffff,02-04-22,5,1,5.0,47,1,47.0,1,4,0,0,1.0,4.0,0.0,0.0
21.146804449613896,79.0465421604142,8860961741fffff,02-05-22,6,1,6.0,47,1,47.0,2,4,0,0,2.0,4.0,0.0,0.0
21.146804449613896,79.0465421604142,8860961741fffff,02-06-22,5,1,5.0,47,1,47.0,0,5,0,0,0.0,5.0,0.0,0.0
21.146804449613896,79.0465421604142,8860961741fffff,02-07-22,8,1,8.0,47,1,47.0,1,5,1,1,1.0,5.0,1.0,1.0
21.146804449613896,79.0465421604142,8860961741fffff,02-08-22,6,1,6.0,47,1,47.0,2,4,0,0,2.0,4.0,0.0,0.0
21.14652457776689,79.03775060186778,8860961743fffff,02-02-22,8,1,8.0,36,1,36.0,1,4,3,0,1.0,4.0,3.0,0.0
21.14652457776689,79.03775060186778,8860961743fffff,02-03-22,3,1,3.0,36,1,36.0,0,0,3,0,0.0,0.0,3.0,0.0
21.14652457776689,79.03775060186778,8860961743fffff,02-04-22,7,1,7.0,36,1,36.0,0,4,2,1,0.0,4.0,2.0,1.0
21.14652457776689,79.03775060186778,8860961743fffff,02-05-22,5,1,5.0,36,1,36.0,0,5,0,0,0.0,5.0,0.0,0.0
21.14652457776689,79.03775060186778,8860961743fffff,02-06-22,5,1,5.0,36,1,36.0,1,3,1,0,1.0,3.0,1.0,0.0
21.14652457776689,79.03775060186778,8860961743fffff,02-07-22,2,1,2.0,36,1,36.0,0,2,0,0,0.0,2.0,0.0,0.0
21.14652457776689,79.03775060186778,8860961743fffff,02-08-22,6,1,6.0,36,1,36.0,1,3,1,1,1.0,3.0,1.0,1.0
21.147083891679287,79.05533451131944,886096174dfffff,02-01-22,1,1,1.0,41,1,41.0,0,1,0,0,0.0,1.0,0.0,0.0
21.147083891679287,79.05533451131944,886096174dfffff,02-02-22,9,1,9.0,41,1,41.0,2,5,1,1,2.0,5.0,1.0,1.0
21.147083891679287,79.05533451131944,886096174dfffff,02-03-22,8,1,8.0,41,1,41.0,0,6,0,2,0.0,6.0,0.0,2.0
21.147083891679287,79.05533451131944,886096174dfffff,02-04-22,4,1,4.0,41,1,41.0,0,3,0,1,0.0,3.0,0.0,1.0
21.147083891679287,79.05533451131944,886096174dfffff,02-05-22,5,1,5.0,41,1,41.0,1,4,0,0,1.0,4.0,0.0,0.0
21.147083891679287,79.05533451131944,886096174dfffff,02-06-22,7,1,7.0,41,1,41.0,1,4,0,2,1.0,4.0,0.0,2.0
21.147083891679287,79.05533451131944,886096174dfffff,02-07-22,6,1,6.0,41,1,41.0,1,5,0,0,1.0,5.0,0.0,0.0
21.147083891679287,79.05533451131944,886096174dfffff,02-08-22,1,1,1.0,41,1,41.0,0,1,0,0,0.0,1.0,0.0,0.0
21.1462442762725,79.02895983598704,8860961755fffff,02-02-22,2,1,2.0,4,1,4.0,0,1,1,0,0.0,1.0,1.0,0.0
21.1462442762725,79.02895983598704,8860961755fffff,02-06-22,1,1,1.0,4,1,4.0,1,0,0,0,1.0,0.0,0.0,0.0
21.1462442762725,79.02895983598704,8860961755fffff,02-07-22,1,1,1.0,4,1,4.0,0,1,0,0,0.0,1.0,0.0,0.0
21.17627034798619,79.05600687703729,8860961765fffff,02-01-22,1,1,1.0,25,1,25.0,0,0,0,1,0.0,0.0,0.0,1.0
21.17627034798619,79.05600687703729,8860961765fffff,02-03-22,7,1,7.0,25,1,25.0,1,2,0,4,1.0,2.0,0.0,4.0
21.17627034798619,79.05600687703729,8860961765fffff,02-04-22,5,1,5.0,25,1,25.0,1,1,1,2,1.0,1.0,1.0,2.0
21.17627034798619,79.05600687703729,8860961765fffff,02-06-22,6,1,6.0,25,1,25.0,1,2,0,3,1.0,2.0,0.0,3.0
21.17627034798619,79.05600687703729,8860961765fffff,02-07-22,3,1,3.0,25,1,25.0,0,1,0,2,0.0,1.0,0.0,2.0
21.17627034798619,79.05600687703729,8860961765fffff,02-08-22,3,1,3.0,25,1,25.0,0,0,0,3,0.0,0.0,0.0,3.0
21.16911425762016,79.0602355968698,886096176dfffff,02-03-22,7,1,7.0,19,1,19.0,1,2,4,0,1.0,2.0,4.0,0.0
21.16911425762016,79.0602355968698,886096176dfffff,02-04-22,4,1,4.0,19,1,19.0,0,2,2,0,0.0,2.0,2.0,0.0
21.16911425762016,79.0602355968698,886096176dfffff,02-06-22,2,1,2.0,19,1,19.0,0,2,0,0,0.0,2.0,0.0,0.0
21.16911425762016,79.0602355968698,886096176dfffff,02-07-22,5,1,5.0,19,1,19.0,0,4,0,1,0.0,4.0,0.0,1.0
21.16911425762016,79.0602355968698,886096176dfffff,02-08-22,1,1,1.0,19,1,19.0,1,0,0,0,1.0,0.0,0.0,0.0
21.116733083913434,79.2525045395448,886096880dfffff,02-03-22,1,1,1.0,1,1,1.0,0,0,0,1,0.0,0.0,0.0,1.0
